DATE,HT_TRENDLINE,ADOSC,HT_DCPHASE,MAMA,T3
2018-02-06,129.5811,-385.7112,287.8403,126.2736,130.5788
2018-02-05,129.8274,-126.3680,258.3615,126.3458,131.0149
2018-02-02,129.7946,535.6637,230.1447,126.3786,131.0705
2018-02-01,129.5541,1110.9269,201.0097,126.3638,130.8455
2018-01-31,129.3820,2270.2535,182.5502,126.3371,130.4584
2018-01-30,129.2011,2246.8841,163.5723,126.2741,129.9725
2018-01-29,129.0423,1690.4516,131.8778,126.2104,129.4879
2018-01-26,128.7814,-45.3728,111.6166,126.1481,129.0175
2018-01-25,128.3387,521.2504,85.3138,126.1192,128.5620
2018-01-24,127.7285,1790.4960,-16.9584,126.0574,128.1052
2018-01-23,127.1978,2118.3195,287.0377,125.9794,127.7703
2018-01-22,126.8415,2448.9280,265.2649,125.9125,127.5997
2018-01-19,126.6612,2712.8759,245.5754,125.8878,127.5319
2018-01-18,126.5409,3024.9367,226.4152,125.8801,127.4424
2018-01-17,126.4461,3626.8421,208.0152,125.8715,127.2762
2018-01-16,126.3068,2929.5348,197.1868,125.8601,127.0217
2018-01-12,126.1205,-545.2410,179.4040,125.8567,126.6706
2018-01-11,125.9441,-659.5282,160.2618,125.8434,126.2114
2018-01-10,125.7821,-792.3353,139.4068,125.8301,125.6836
2018-01-09,125.6184,-940.9002,109.4641,125.8034,125.1293
2018-01-08,125.2998,-1094.9700,83.1391,125.7765,124.6312
2018-01-05,124.9550,-1228.2584,42.4349,125.7188,124.2642
2018-01-04,124.7011,-1281.1282,-3.1155,125.6605,124.1310
2018-01-03,124.5817,-1125.6702,307.6752,125.6464,124.2049
2018-01-02,124.5901,-787.1796,284.4524,125.6761,124.3438
2017-12-29,124.6584,-393.0515,261.2564,125.7020,124.4392
2017-12-28,124.8375,-273.9866,207.8355,125.7200,124.4999
2017-12-27,125.1258,-130.4976,154.0171,125.7338,124.5412
2017-12-26,125.4293,-70.4138,117.7255,125.7537,124.5660
2017-12-22,125.7311,92.1050,81.1058,125.7533,124.5675
2017-12-21,125.9727,13.9055,66.6415,125.7745,124.5725
2017-12-20,126.1615,-180.3390,51.9627,125.7941,124.5332
2017-12-19,126.2940,-615.0836,36.0405,125.8142,124.4732
2017-12-18,126.3493,-747.7739,17.5781,125.7960,124.4446
2017-12-15,126.4166,-905.9561,-6.4828,125.7777,124.5573
2017-12-14,126.5063,-1091.3001,-15.9837,125.7827,124.8090
2017-12-13,126.6295,-1301.8520,-31.5278,125.7877,125.1511
2017-12-12,126.7703,-1527.2340,312.5348,125.7928,125.5781
2017-12-11,126.9630,-1738.7825,296.4001,125.7980,126.0644
2017-12-08,127.2427,-1869.5049,274.1297,125.8325,126.5512
2017-12-07,127.5622,-1773.6030,243.7462,125.8673,126.9265
2017-12-06,127.9309,-1145.0421,167.3144,125.9024,127.1532
2017-12-05,128.3244,645.8938,115.6572,125.9191,127.2181
2017-12-04,128.6706,922.8720,94.3188,125.9325,127.1623
2017-12-01,128.9428,1099.2610,78.2269,125.9048,127.0289
2017-11-30,129.2114,1286.1540,63.4492,125.8768,126.9270
2017-11-29,129.4871,1457.1914,39.9687,125.8484,126.8727
2017-11-28,129.8293,1551.4626,27.3773,125.8198,126.8839
2017-11-27,130.3817,1437.1338,18.2356,125.7910,126.9789
2017-11-24,131.0520,838.3005,14.1698,125.7666,127.1732
2017-11-22,131.7948,843.3077,13.8143,125.7390,127.4745
2017-11-21,132.4689,668.1458,10.9481,125.7111,127.9002
2017-11-20,133.0865,91.4955,6.6962,125.6925,128.4467
2017-11-17,133.6387,-879.5376,1.4610,125.6786,129.0850
2017-11-16,134.0999,-3057.7213,-2.1694,125.6595,129.7947
2017-11-15,134.5575,-3718.1210,-7.8940,125.6463,130.5617
2017-11-14,134.8932,-4506.1824,-12.0053,125.6329,131.3409
2017-11-13,135.1442,-5431.1808,-17.6215,125.6194,132.0948
2017-11-10,135.2596,-6485.3589,-32.9208,125.6058,132.7840
2017-11-09,135.3287,-7621.0479,310.9678,125.5920,133.3782
2017-11-08,135.3454,-8703.6103,292.0415,125.5660,133.8758
2017-11-07,135.3153,-10240.1827,273.4332,125.4938,134.3369
2017-11-06,135.4098,-11720.6526,267.5318,125.4209,134.8739
2017-11-03,135.5221,-12734.9893,261.7024,125.3343,135.4947
2017-11-02,135.6679,-12384.4815,260.9331,125.2408,136.2131
2017-11-01,135.7861,-9258.5776,253.4159,125.1756,136.9846
2017-10-31,135.8531,439.9826,244.9330,125.1093,137.6878
2017-10-30,135.8337,504.9111,231.1180,125.0550,138.2586
2017-10-27,135.7584,555.3119,218.6040,125.0002,138.6254
2017-10-26,135.6119,555.1110,208.2565,124.8909,138.7898
2017-10-25,135.4536,431.2621,198.3891,124.7805,138.8432
2017-10-24,135.2736,32.6841,189.2792,124.6869,138.7548
2017-10-23,135.0311,39.6750,182.4829,124.5468,138.5041
2017-10-20,134.8061,47.9470,175.7661,124.4054,138.1918
2017-10-19,134.6077,57.5127,168.7062,124.2625,137.8153
2017-10-18,134.4375,68.1147,164.9100,124.1182,137.3747
2017-10-17,134.2460,78.8943,161.5164,123.9724,136.8734
2017-10-16,134.0314,87.7124,157.5694,123.8310,136.3182
2017-10-13,133.7761,89.7759,153.2834,123.6752,135.7194
2017-10-12,133.5072,104.8287,144.3239,123.5305,135.1188
2017-10-11,133.2394,118.3291,131.5684,123.3843,134.5158
2017-10-10,132.9346,125.0347,123.8579,123.2367,133.9475
2017-10-09,132.6287,113.6407,116.8248,123.0835,133.4580
2017-10-06,132.3241,60.5352,109.9832,122.9288,133.0929
2017-10-05,132.0359,-82.7305,232.9028,122.7790,132.8668
